CustomerID,Recency,Frequency,Monetary,ProductDiversity,AvgOrderValue,PurchaseSpan,Tenure,Cluster,SegmentName
15181.0,56,2,510.72,4,255.36,310,367,2,Price-Sensitive Regulars
15182.0,21,9,2376.1,67,264.0111111111111,270,292,0,High-Value Loyalists
15183.0,183,3,639.93,33,213.30999999999997,36,220,4,At-Risk / Dormant
15184.0,23,2,283.19,19,141.595,336,359,2,Price-Sensitive Regulars
15186.0,110,3,991.7900000000001,22,330.5966666666667,222,332,4,At-Risk / Dormant
15188.0,361,1,310.43,23,310.43,0,361,4,At-Risk / Dormant
15189.0,17,5,1298.99,20,259.798,128,145,2,Price-Sensitive Regulars
15190.0,70,1,834.4399999999999,40,834.4399999999999,0,70,4,At-Risk / Dormant
15191.0,99,3,588.05,33,196.01666666666665,225,324,2,Price-Sensitive Regulars
15192.0,1,3,937.07,40,312.3566666666667,314,315,2,Price-Sensitive Regulars
15194.0,4,14,4811.16,105,343.6542857142857,368,372,0,High-Value Loyalists
15196.0,68,2,316.25,34,158.125,293,362,1,Growth Potential
15197.0,30,3,797.9,23,265.96666666666664,333,364,2,Price-Sensitive Regulars
15198.0,44,3,377.71,20,125.90333333333332,281,325,2,Price-Sensitive Regulars
15199.0,10,6,1853.7,17,308.95,201,211,0,High-Value Loyalists
15200.0,130,1,549.05,30,549.05,0,130,4,At-Risk / Dormant
15201.0,75,2,606.4100000000001,23,303.20500000000004,171,247,4,At-Risk / Dormant
15203.0,26,9,2572.38,108,285.82,340,367,0,High-Value Loyalists
15207.0,52,3,683.9200000000001,19,227.97333333333336,130,183,2,Price-Sensitive Regulars
15208.0,59,1,100.4,6,100.4,0,59,1,Growth Potential
15209.0,366,1,178.98000000000002,13,178.98000000000002,0,366,1,Growth Potential
15210.0,14,2,845.01,46,422.505,196,211,2,Price-Sensitive Regulars
15211.0,1,1,383.07,23,383.07,0,1,2,Price-Sensitive Regulars
15212.0,12,1,106.47999999999999,5,106.47999999999999,0,12,1,Growth Potential
15215.0,29,4,1687.49,59,421.8725,218,248,0,High-Value Loyalists
15216.0,254,1,389.49,22,389.49,0,254,4,At-Risk / Dormant
15217.0,199,1,426.24,28,426.24,0,199,4,At-Risk / Dormant
15218.0,25,11,5744.68,94,522.2436363636364,293,318,0,High-Value Loyalists
15219.0,284,1,379.7,17,379.7,0,284,4,At-Risk / Dormant
15221.0,2,4,2062.2000000000003,21,515.5500000000001,271,273,0,High-Value Loyalists
15222.0,108,10,2965.91,97,296.591,250,359,0,High-Value Loyalists
15223.0,245,3,662.2,12,220.73333333333335,125,370,4,At-Risk / Dormant
15224.0,148,3,549.28,19,183.09333333333333,180,329,1,Growth Potential
15227.0,32,4,1269.0900000000001,54,317.27250000000004,237,269,2,Price-Sensitive Regulars
15228.0,64,2,2193.56,94,1096.78,71,135,4,At-Risk / Dormant
15229.0,222,1,160.5,9,160.5,0,222,1,Growth Potential
15231.0,257,1,250.26,14,250.26,0,257,1,Growth Potential
15233.0,37,1,59.400000000000006,1,59.400000000000006,0,37,1,Growth Potential
15235.0,5,6,690.3000000000001,43,115.05000000000001,19,24,2,Price-Sensitive Regulars
15240.0,10,7,2753.41,97,393.3442857142857,359,370,0,High-Value Loyalists
15241.0,66,3,1293.72,56,431.24,223,290,4,At-Risk / Dormant
15242.0,58,1,302.04,4,302.04,0,58,4,At-Risk / Dormant
15243.0,71,1,610.6,39,610.6,0,71,4,At-Risk / Dormant
15244.0,302,1,280.51,14,280.51,0,302,1,Growth Potential
15245.0,38,5,2095.0,36,419.0,192,231,0,High-Value Loyalists
15246.0,191,1,266.25,18,266.25,0,191,1,Growth Potential
15247.0,113,2,620.06,10,310.03,59,173,4,At-Risk / Dormant
15248.0,47,3,1893.93,103,631.3100000000001,122,170,4,At-Risk / Dormant
15249.0,66,5,2577.54,122,515.508,193,259,0,High-Value Loyalists
15250.0,276,1,60.0,3,60.0,0,276,1,Growth Potential
15251.0,50,10,9839.55,99,983.9549999999999,265,315,0,High-Value Loyalists
15252.0,57,3,1362.63,73,454.21000000000004,190,247,4,At-Risk / Dormant
15253.0,39,3,1136.89,58,378.96333333333337,183,222,4,At-Risk / Dormant
15254.0,182,2,787.99,46,393.995,14,196,4,At-Risk / Dormant
15255.0,32,8,2838.57,101,354.82125,340,372,0,High-Value Loyalists
15256.0,197,1,71.95,4,71.95,0,197,1,Growth Potential
15257.0,50,1,368.75,5,368.75,0,50,4,At-Risk / Dormant
15259.0,148,4,1182.3799999999999,50,295.59499999999997,169,318,4,At-Risk / Dormant
15260.0,8,20,7377.46,161,368.873,361,369,0,High-Value Loyalists
15261.0,17,3,1253.18,70,417.7266666666667,52,70,2,Price-Sensitive Regulars
15262.0,16,2,239.87,14,119.935,107,124,2,Price-Sensitive Regulars
15264.0,166,1,454.66,32,454.66,0,166,4,At-Risk / Dormant
15265.0,240,2,1839.52,109,919.76,133,374,4,At-Risk / Dormant
15266.0,15,4,732.91,36,183.2275,322,337,2,Price-Sensitive Regulars
15268.0,114,3,961.9000000000001,21,320.6333333333334,126,241,4,At-Risk / Dormant
15269.0,16,2,816.56,32,408.28,10,26,2,Price-Sensitive Regulars
15270.0,36,14,6145.37,55,438.955,321,358,0,High-Value Loyalists
15271.0,1,10,2202.4700000000003,248,220.247,125,127,0,High-Value Loyalists
15272.0,86,4,1363.54,209,340.885,213,299,0,High-Value Loyalists
15273.0,235,1,228.96,1,228.96,0,235,1,Growth Potential
15276.0,30,3,514.22,115,171.40666666666667,40,70,2,Price-Sensitive Regulars
15277.0,61,1,220.44,14,220.44,0,61,1,Growth Potential
15278.0,197,4,496.15999999999997,29,124.03999999999999,103,301,1,Growth Potential
15279.0,16,4,1290.03,58,322.5075,295,311,2,Price-Sensitive Regulars
15280.0,124,2,293.09999999999997,39,146.54999999999998,82,207,1,Growth Potential
15281.0,14,7,6211.42,337,887.3457142857143,49,63,3,One-Time Seasonal
15282.0,206,1,348.59,27,348.59,0,206,4,At-Risk / Dormant
15283.0,26,3,148.33,9,49.443333333333335,127,154,1,Growth Potential
15284.0,136,1,24.75,1,24.75,0,136,1,Growth Potential
15285.0,43,1,94.92,6,94.92,0,43,1,Growth Potential
15287.0,15,3,369.34000000000003,13,123.11333333333334,357,373,2,Price-Sensitive Regulars
15288.0,1,6,1567.76,77,261.29333333333335,299,301,0,High-Value Loyalists
15289.0,94,2,653.3100000000001,33,326.65500000000003,163,257,4,At-Risk / Dormant
15290.0,29,8,2553.06,34,319.1325,260,289,0,High-Value Loyalists
15291.0,9,26,9178.26,80,353.01,362,372,0,High-Value Loyalists
15293.0,301,1,247.5,19,247.5,0,301,1,Growth Potential
15294.0,46,1,233.35,15,233.35,0,46,1,Growth Potential
15295.0,290,1,217.23999999999998,50,217.23999999999998,0,290,1,Growth Potential
15296.0,56,6,6669.97,253,1111.6616666666666,266,323,0,High-Value Loyalists
15298.0,2,12,4659.47,145,388.2891666666667,364,367,0,High-Value Loyalists
15299.0,8,6,3484.5299999999997,5,580.755,324,332,0,High-Value Loyalists
15301.0,4,6,2533.09,106,422.1816666666667,81,86,0,High-Value Loyalists
15302.0,366,1,308.0,15,308.0,0,366,4,At-Risk / Dormant
15303.0,201,2,650.16,36,325.08,118,319,4,At-Risk / Dormant
15304.0,4,2,225.15,5,112.575,53,57,2,Price-Sensitive Regulars
15305.0,191,1,93.6,5,93.6,0,191,1,Growth Potential
15306.0,136,6,2310.38,80,385.06333333333333,158,295,4,At-Risk / Dormant
15309.0,246,4,797.96,49,199.49,124,371,4,At-Risk / Dormant
15310.0,114,1,1634.64,45,1634.64,0,114,4,At-Risk / Dormant
15311.0,1,120,55708.26,593,464.2355,373,374,3,One-Time Seasonal
15312.0,19,8,2005.3400000000001,90,250.66750000000002,340,359,0,High-Value Loyalists
15314.0,49,2,492.47999999999996,25,246.23999999999998,14,64,2,Price-Sensitive Regulars
15317.0,313,1,129.75,5,129.75,0,313,1,Growth Potential
15321.0,73,9,3961.42,186,440.15777777777777,237,310,0,High-Value Loyalists
15322.0,112,1,711.18,41,711.18,0,112,4,At-Risk / Dormant
15323.0,198,3,434.6,29,144.86666666666667,99,297,1,Growth Potential
15324.0,337,1,140.22000000000003,8,140.22000000000003,0,337,1,Growth Potential
15325.0,31,7,1439.72,141,205.67428571428573,265,297,0,High-Value Loyalists
15326.0,245,4,1388.81,78,347.2025,129,374,4,At-Risk / Dormant
15328.0,43,1,107.24,8,107.24,0,43,1,Growth Potential
15329.0,10,8,1934.63,60,241.82875,350,361,0,High-Value Loyalists
15331.0,135,3,767.91,41,255.97,109,245,4,At-Risk / Dormant
15332.0,2,6,4892.68,113,815.4466666666667,147,149,0,High-Value Loyalists
15336.0,37,1,240.5,15,240.5,0,37,2,Price-Sensitive Regulars
15337.0,47,1,373.02,21,373.02,0,47,4,At-Risk / Dormant
15338.0,313,1,283.43,56,283.43,0,313,4,At-Risk / Dormant
15339.0,57,5,1253.77,108,250.754,248,305,2,Price-Sensitive Regulars
15340.0,197,1,105.5,7,105.5,0,197,1,Growth Potential
15341.0,85,1,382.2,7,382.2,0,85,4,At-Risk / Dormant
15346.0,61,2,343.7,20,171.85,5,67,1,Growth Potential
15347.0,2,4,1162.0,29,290.5,71,73,2,Price-Sensitive Regulars
15350.0,9,2,547.6,26,273.8,9,19,2,Price-Sensitive Regulars
15351.0,5,4,1778.18,103,444.545,62,68,0,High-Value Loyalists
15352.0,184,1,114.95,34,114.95,0,184,1,Growth Potential
15353.0,3,6,2398.93,247,399.82166666666666,370,373,0,High-Value Loyalists
15356.0,4,4,698.45,153,174.6125,54,58,2,Price-Sensitive Regulars
15358.0,1,22,8703.210000000001,264,395.60045454545457,366,368,3,One-Time Seasonal
15359.0,298,8,181.35,10,22.66875,30,329,1,Growth Potential
15361.0,162,3,270.15000000000003,3,90.05000000000001,17,179,1,Growth Potential
15362.0,84,2,613.08,38,306.54,290,374,4,At-Risk / Dormant
15363.0,8,2,678.11,32,339.055,120,128,2,Price-Sensitive Regulars
15365.0,39,6,2242.81,82,373.8016666666667,269,309,0,High-Value Loyalists
15366.0,45,5,1786.57,67,357.31399999999996,241,287,0,High-Value Loyalists
15367.0,54,7,3203.74,148,457.6771428571428,311,365,0,High-Value Loyalists
15368.0,30,1,275.8,4,275.8,0,30,2,Price-Sensitive Regulars
15369.0,128,11,6251.26,44,568.2963636363637,239,367,0,High-Value Loyalists
15370.0,46,1,1352.96,50,1352.96,0,46,4,At-Risk / Dormant
15371.0,298,1,59.400000000000006,1,59.400000000000006,0,298,1,Growth Potential
15372.0,86,7,4009.66,19,572.8085714285714,213,299,0,High-Value Loyalists
15373.0,7,6,1005.48,49,167.58,215,222,2,Price-Sensitive Regulars
15374.0,260,1,139.32,6,139.32,0,260,1,Growth Potential
15375.0,326,1,60.959999999999994,6,60.959999999999994,0,326,1,Growth Potential
15377.0,18,4,1211.75,15,302.9375,32,51,2,Price-Sensitive Regulars
15378.0,98,2,246.5,8,123.25,39,137,1,Growth Potential
15379.0,36,1,1174.55,69,1174.55,0,36,4,At-Risk / Dormant
15380.0,1,7,1788.8,6,255.54285714285714,373,374,0,High-Value Loyalists
15381.0,59,3,1293.72,16,431.24,159,219,4,At-Risk / Dormant
15382.0,10,6,7777.84,196,1296.3066666666666,360,371,0,High-Value Loyalists
15384.0,17,2,1385.38,70,692.69,210,228,4,At-Risk / Dormant
15385.0,28,2,625.2,8,312.6,284,313,2,Price-Sensitive Regulars
15387.0,128,1,468.65,20,468.65,0,128,4,At-Risk / Dormant
15389.0,36,4,2233.8,2,558.45,281,317,4,At-Risk / Dormant
15390.0,32,2,1216.66,77,608.33,12,45,4,At-Risk / Dormant
15391.0,220,1,289.87,12,289.87,0,220,4,At-Risk / Dormant
15392.0,10,3,1376.0900000000001,48,458.6966666666667,56,67,2,Price-Sensitive Regulars
15393.0,203,3,659.48,29,219.82666666666668,156,360,4,At-Risk / Dormant
15394.0,31,7,3103.26,101,443.3228571428572,328,360,0,High-Value Loyalists
15396.0,219,1,508.20000000000005,2,508.20000000000005,0,219,4,At-Risk / Dormant
15400.0,56,3,586.1,11,195.36666666666667,140,196,2,Price-Sensitive Regulars
15401.0,88,2,216.95000000000002,14,108.47500000000001,116,204,1,Growth Potential
15402.0,23,4,1203.77,58,300.9425,204,227,2,Price-Sensitive Regulars
15403.0,127,2,170.88,6,85.44,238,366,1,Growth Potential
15404.0,11,1,257.06,16,257.06,0,11,2,Price-Sensitive Regulars
15405.0,212,1,310.74,22,310.74,0,212,4,At-Risk / Dormant
15406.0,89,2,465.15999999999997,66,232.57999999999998,0,89,4,At-Risk / Dormant
15409.0,357,1,131.25,9,131.25,0,357,1,Growth Potential
15410.0,204,2,1234.88,32,617.44,31,235,4,At-Risk / Dormant
15413.0,327,5,6798.72,20,1359.7440000000001,47,374,4,At-Risk / Dormant
15416.0,114,3,588.5,36,196.16666666666666,197,312,4,At-Risk / Dormant
15418.0,61,2,452.32,64,226.16,161,222,2,Price-Sensitive Regulars
15420.0,70,6,743.0,52,123.83333333333333,300,370,2,Price-Sensitive Regulars
15421.0,21,6,2854.98,160,475.83,346,368,0,High-Value Loyalists
15422.0,15,5,1522.27,79,304.454,291,306,0,High-Value Loyalists
15423.0,217,2,223.39,12,111.695,39,257,1,Growth Potential
15424.0,99,1,214.44,16,214.44,0,99,1,Growth Potential
15425.0,36,4,1944.57,114,486.1425,263,299,0,High-Value Loyalists
15426.0,5,5,1168.0,199,233.6,216,222,0,High-Value Loyalists
15428.0,23,3,668.97,35,222.99,334,358,2,Price-Sensitive Regulars
15430.0,103,2,954.75,36,477.375,60,164,4,At-Risk / Dormant
15431.0,138,1,153.24,2,153.24,0,138,1,Growth Potential
15432.0,177,1,149.57,6,149.57,0,177,1,Growth Potential
15434.0,10,6,1525.5800000000002,60,254.26333333333335,310,320,0,High-Value Loyalists
15437.0,276,1,193.29000000000002,12,193.29000000000002,0,276,1,Growth Potential
15439.0,40,4,1269.05,49,317.2625,248,289,2,Price-Sensitive Regulars
15441.0,32,3,1254.21,45,418.07,334,366,2,Price-Sensitive Regulars
15443.0,110,7,1939.02,212,277.0028571428571,168,278,0,High-Value Loyalists
15445.0,226,1,171.0,9,171.0,0,226,1,Growth Potential
15446.0,12,3,403.95,89,134.65,349,362,2,Price-Sensitive Regulars
15447.0,163,4,337.71000000000004,20,84.42750000000001,97,261,1,Growth Potential
15448.0,310,1,294.17,21,294.17,0,310,4,At-Risk / Dormant
15451.0,70,2,233.21,56,116.605,164,235,1,Growth Potential
15452.0,26,3,1260.38,126,420.1266666666667,121,147,0,High-Value Loyalists
15454.0,254,1,126.49000000000001,14,126.49000000000001,0,254,1,Growth Potential
15455.0,233,1,38.25,2,38.25,0,233,1,Growth Potential
15456.0,39,7,1672.05,105,238.8642857142857,328,367,0,High-Value Loyalists
15458.0,38,1,208.79999999999998,6,208.79999999999998,0,38,1,Growth Potential
15459.0,53,2,202.82999999999998,6,101.41499999999999,80,133,1,Growth Potential
15461.0,96,2,429.7,1,214.85,170,267,1,Growth Potential
15462.0,81,1,502.45,30,502.45,0,81,4,At-Risk / Dormant
15465.0,5,15,5301.03,77,353.402,360,365,0,High-Value Loyalists
15466.0,25,3,1236.48,172,412.16,347,372,0,High-Value Loyalists
15468.0,28,1,962.97,56,962.97,0,28,4,At-Risk / Dormant
15469.0,74,1,335.7,19,335.7,0,74,4,At-Risk / Dormant
15470.0,211,1,63.419999999999995,4,63.419999999999995,0,211,1,Growth Potential
15471.0,16,2,847.0799999999999,67,423.53999999999996,170,186,2,Price-Sensitive Regulars
15473.0,80,1,274.8,3,274.8,0,80,4,At-Risk / Dormant
15474.0,231,1,163.1,19,163.1,0,231,1,Growth Potential
15476.0,16,4,2209.98,67,552.495,62,78,0,High-Value Loyalists
15477.0,285,1,368.4,2,368.4,0,285,4,At-Risk / Dormant
15478.0,211,1,541.06,23,541.06,0,211,4,At-Risk / Dormant
15479.0,369,1,147.4,9,147.4,0,369,1,Growth Potential
15480.0,105,2,2686.75,161,1343.375,207,312,4,At-Risk / Dormant
15481.0,37,1,1993.34,38,1993.34,0,37,4,At-Risk / Dormant
15482.0,22,7,3537.6,41,505.37142857142857,350,373,0,High-Value Loyalists
15483.0,21,6,621.25,148,103.54166666666667,298,320,2,Price-Sensitive Regulars
15484.0,176,2,1061.69,53,530.845,194,370,4,At-Risk / Dormant
15485.0,9,5,3196.51,45,639.302,364,374,0,High-Value Loyalists
15486.0,163,1,102.0,1,102.0,0,163,1,Growth Potential
15487.0,315,1,231.32,14,231.32,0,315,1,Growth Potential
15488.0,92,4,340.6,8,85.15,126,219,1,Growth Potential
15489.0,36,5,1285.3300000000002,43,257.06600000000003,292,329,2,Price-Sensitive Regulars
15490.0,66,1,217.6,22,217.6,0,66,1,Growth Potential
15493.0,25,4,2304.69,200,576.1725,265,290,0,High-Value Loyalists
15494.0,114,3,2480.82,219,826.94,250,364,0,High-Value Loyalists
15495.0,15,1,246.5,20,246.5,0,15,2,Price-Sensitive Regulars
15496.0,267,1,146.14000000000001,22,146.14000000000001,0,267,1,Growth Potential
15497.0,18,7,7395.19,61,1056.4557142857143,338,357,0,High-Value Loyalists
15498.0,2,19,12723.18,340,669.641052631579,356,359,3,One-Time Seasonal
15499.0,359,1,161.6,40,161.6,0,359,1,Growth Potential
15501.0,40,2,402.5,64,201.25,10,51,2,Price-Sensitive Regulars
15502.0,4,5,3608.54,114,721.708,186,190,0,High-Value Loyalists
15503.0,362,1,120.06,50,120.06,0,362,1,Growth Potential
15504.0,156,3,359.77,32,119.92333333333333,144,301,1,Growth Potential
15506.0,17,3,1060.77,82,353.59,96,113,2,Price-Sensitive Regulars
15509.0,16,1,166.51,26,166.51,0,16,2,Price-Sensitive Regulars
15512.0,26,2,210.58,22,105.29,285,312,1,Growth Potential
15513.0,1,18,12992.33,154,721.7961111111111,329,331,0,High-Value Loyalists
15514.0,15,7,2455.31,96,350.75857142857143,355,371,0,High-Value Loyalists
15515.0,23,1,171.81,7,171.81,0,23,1,Growth Potential
15518.0,15,7,2276.4900000000002,166,325.21285714285716,340,355,0,High-Value Loyalists
15519.0,19,2,344.61,34,172.305,63,82,2,Price-Sensitive Regulars
15521.0,36,8,4095.89,120,511.98625,303,339,0,High-Value Loyalists
15523.0,24,15,16947.98,63,1129.8653333333334,349,373,0,High-Value Loyalists
15524.0,242,1,151.4,8,151.4,0,242,1,Growth Potential
15525.0,9,2,469.78,66,234.89,9,18,2,Price-Sensitive Regulars
15527.0,30,15,3145.01,118,209.66733333333335,329,360,0,High-Value Loyalists
15529.0,2,2,1116.72,133,558.36,27,30,0,High-Value Loyalists
15530.0,148,1,311.37,31,311.37,0,148,4,At-Risk / Dormant
15532.0,12,6,2179.2200000000003,280,363.2033333333334,173,185,0,High-Value Loyalists
15534.0,361,1,162.25,8,162.25,0,361,1,Growth Potential
15535.0,40,2,551.42,50,275.71,44,84,2,Price-Sensitive Regulars
15536.0,45,1,259.09,16,259.09,0,45,2,Price-Sensitive Regulars
15538.0,173,6,3358.3999999999996,3,559.7333333333332,125,299,4,At-Risk / Dormant
15540.0,11,1,247.38,16,247.38,0,11,2,Price-Sensitive Regulars
15542.0,148,3,918.45,212,306.15000000000003,225,373,4,At-Risk / Dormant
15543.0,95,1,114.98,28,114.98,0,95,1,Growth Potential
15544.0,8,12,4615.72,125,384.6433333333334,307,316,0,High-Value Loyalists
15545.0,7,1,135.32999999999998,31,135.32999999999998,0,7,2,Price-Sensitive Regulars
15546.0,242,2,1079.1000000000001,6,539.5500000000001,0,242,4,At-Risk / Dormant
15547.0,12,12,5145.15,364,428.7625,357,369,3,One-Time Seasonal
15548.0,231,1,158.09,23,158.09,0,231,1,Growth Potential
15549.0,57,5,652.7,43,130.54000000000002,276,333,2,Price-Sensitive Regulars
15550.0,14,8,1643.17,138,205.39625,357,372,0,High-Value Loyalists
15551.0,30,6,1274.02,95,212.33666666666667,155,186,0,High-Value Loyalists
15552.0,259,1,162.4,13,162.4,0,259,1,Growth Potential
15555.0,1,22,7300.04,436,331.82,368,369,3,One-Time Seasonal
15558.0,275,1,214.13,23,214.13,0,275,1,Growth Potential
15559.0,204,1,1109.4,62,1109.4,0,204,4,At-Risk / Dormant
15560.0,33,2,153.52,10,76.76,0,33,1,Growth Potential
15561.0,19,4,1133.8,44,283.45,279,299,2,Price-Sensitive Regulars
15562.0,60,2,538.83,31,269.415,301,362,4,At-Risk / Dormant
15563.0,150,3,1466.56,111,488.8533333333333,166,316,4,At-Risk / Dormant
15564.0,99,2,70.74000000000001,4,35.370000000000005,212,312,1,Growth Potential
15566.0,28,2,227.87,9,113.935,331,360,1,Growth Potential
15569.0,26,5,2210.64,102,442.128,258,285,0,High-Value Loyalists
15570.0,5,14,5145.52,302,367.5371428571429,251,257,3,One-Time Seasonal
15571.0,22,10,3401.2,410,340.12,347,369,3,One-Time Seasonal
15572.0,16,3,1515.81,113,505.27,223,240,0,High-Value Loyalists
15573.0,254,3,599.73,104,199.91,110,365,4,At-Risk / Dormant
15574.0,8,3,816.4499999999999,159,272.15,92,100,2,Price-Sensitive Regulars
15575.0,255,1,30.1,3,30.1,0,255,1,Growth Potential
15577.0,359,2,139.1,20,69.55,2,362,1,Growth Potential
15579.0,19,3,953.9,106,317.96666666666664,49,68,2,Price-Sensitive Regulars
15580.0,12,8,1381.19,150,172.64875,293,306,0,High-Value Loyalists
15581.0,2,25,4097.72,455,163.9088,371,373,3,One-Time Seasonal
15583.0,12,1,107.86,37,107.86,0,12,1,Growth Potential
15584.0,35,2,552.39,93,276.195,270,306,2,Price-Sensitive Regulars
15586.0,228,3,1139.1,30,379.7,108,336,4,At-Risk / Dormant
15587.0,28,3,608.4000000000001,3,202.80000000000004,99,127,2,Price-Sensitive Regulars
15588.0,313,1,579.6,4,579.6,0,313,4,At-Risk / Dormant
15590.0,18,5,1496.6,75,299.32,224,242,0,High-Value Loyalists
15591.0,218,3,217.9,6,72.63333333333334,91,309,1,Growth Potential
15595.0,123,1,357.6,4,357.6,0,123,4,At-Risk / Dormant
15596.0,1,5,1723.45,65,344.69,134,135,0,High-Value Loyalists
15597.0,211,1,238.8,15,238.8,0,211,1,Growth Potential
15598.0,63,1,307.34,22,307.34,0,63,4,At-Risk / Dormant
15599.0,81,1,488.32,31,488.32,0,81,4,At-Risk / Dormant
15600.0,64,4,1199.31,55,299.8275,165,229,4,At-Risk / Dormant
15601.0,8,17,8183.56,161,481.3858823529412,365,374,0,High-Value Loyalists
15602.0,4,8,1932.64,47,241.58,369,373,0,High-Value Loyalists
15603.0,284,1,40.0,2,40.0,0,284,1,Growth Potential
15605.0,9,5,738.57,37,147.714,320,330,2,Price-Sensitive Regulars
15606.0,26,8,2310.83,47,288.85375,257,283,0,High-Value Loyalists
15607.0,179,8,1604.21,83,200.52625,156,336,0,High-Value Loyalists
15608.0,51,1,692.3,45,692.3,0,51,4,At-Risk / Dormant
15611.0,19,13,1405.83,24,108.14076923076922,299,319,2,Price-Sensitive Regulars
15613.0,246,1,433.71999999999997,27,433.71999999999997,0,246,4,At-Risk / Dormant
15614.0,73,4,3147.36,73,786.84,188,262,4,At-Risk / Dormant
15615.0,26,24,10974.23,193,457.2595833333333,346,373,0,High-Value Loyalists
15616.0,74,1,317.11,13,317.11,0,74,4,At-Risk / Dormant
15617.0,32,3,828.5500000000001,41,276.18333333333334,111,143,2,Price-Sensitive Regulars
15620.0,45,1,389.18,29,389.18,0,45,4,At-Risk / Dormant
15622.0,63,8,4143.05,197,517.88125,218,281,0,High-Value Loyalists
15623.0,29,7,2136.02,77,305.1457142857143,335,365,0,High-Value Loyalists
15625.0,12,5,1702.1399999999999,78,340.428,165,178,0,High-Value Loyalists
15626.0,57,1,391.72,31,391.72,0,57,4,At-Risk / Dormant
15627.0,93,2,566.9,23,283.45,65,158,4,At-Risk / Dormant
15628.0,2,9,2782.02,86,309.11333333333334,359,362,0,High-Value Loyalists
15629.0,86,4,2240.9,39,560.225,82,168,4,At-Risk / Dormant
15630.0,280,1,295.05,20,295.05,0,280,4,At-Risk / Dormant
15631.0,278,1,596.67,39,596.67,0,278,4,At-Risk / Dormant
15633.0,145,13,4352.46,77,334.8046153846154,221,367,0,High-Value Loyalists
15634.0,19,1,311.1,19,311.1,0,19,2,Price-Sensitive Regulars
15635.0,31,1,100.35,2,100.35,0,31,1,Growth Potential
15636.0,73,2,719.82,27,359.91,132,205,4,At-Risk / Dormant
15637.0,49,4,574.23,23,143.5575,310,360,2,Price-Sensitive Regulars
15638.0,14,6,2265.2,20,377.5333333333333,231,246,0,High-Value Loyalists
15639.0,87,2,639.76,40,319.88,153,241,4,At-Risk / Dormant
15640.0,8,15,11407.12,138,760.4746666666667,352,361,0,High-Value Loyalists
15641.0,32,8,3458.35,168,432.29375,336,369,0,High-Value Loyalists
15642.0,365,1,105.78000000000002,6,105.78000000000002,0,365,1,Growth Potential
15645.0,50,2,443.16,16,221.58,11,61,2,Price-Sensitive Regulars
15646.0,8,3,526.97,50,175.65666666666667,38,46,2,Price-Sensitive Regulars
15647.0,51,1,169.0,11,169.0,0,51,1,Growth Potential
15649.0,3,3,1354.35,8,451.45,19,23,2,Price-Sensitive Regulars
15650.0,157,2,553.88,33,276.94,106,264,4,At-Risk / Dormant
15651.0,56,2,612.76,28,306.38,176,232,4,At-Risk / Dormant
15652.0,23,4,1082.6,76,270.65,97,121,2,Price-Sensitive Regulars
15658.0,8,4,1399.3700000000001,58,349.84250000000003,363,372,2,Price-Sensitive Regulars
15659.0,22,2,226.04,8,113.02,266,289,2,Price-Sensitive Regulars
15660.0,1,7,1212.13,44,173.1614285714286,306,308,2,Price-Sensitive Regulars
15661.0,15,6,906.15,26,151.025,199,214,2,Price-Sensitive Regulars
15662.0,297,2,283.73,12,141.865,77,374,1,Growth Potential
15664.0,85,3,845.1,45,281.7,200,285,4,At-Risk / Dormant
15665.0,47,3,1773.11,122,591.0366666666666,223,271,4,At-Risk / Dormant
15666.0,108,2,632.9399999999999,62,316.46999999999997,23,131,4,At-Risk / Dormant
15670.0,192,1,152.15,7,152.15,0,192,1,Growth Potential
15672.0,361,1,45.300000000000004,3,45.300000000000004,0,361,1,Growth Potential
15673.0,87,5,3533.77,95,706.754,203,291,0,High-Value Loyalists
15674.0,53,8,4501.63,199,562.70375,313,367,0,High-Value Loyalists
15675.0,40,1,218.35,14,218.35,0,40,1,Growth Potential
15677.0,57,2,648.4,32,324.2,42,99,4,At-Risk / Dormant
15678.0,31,2,1541.19,67,770.595,127,158,4,At-Risk / Dormant
15680.0,2,8,3173.9,128,396.7375,371,373,0,High-Value Loyalists
15681.0,15,9,1563.54,23,173.72666666666666,185,200,2,Price-Sensitive Regulars
15682.0,235,2,318.24,25,159.12,88,323,1,Growth Potential
15683.0,109,1,330.79,16,330.79,0,109,4,At-Risk / Dormant
15684.0,183,3,173.95,9,57.98333333333333,188,371,1,Growth Potential
15685.0,86,1,55.980000000000004,17,55.980000000000004,0,86,1,Growth Potential
15686.0,56,1,90.0,1,90.0,0,56,1,Growth Potential
15688.0,54,1,190.57,26,190.57,0,54,1,Growth Potential
15689.0,253,1,266.93,15,266.93,0,253,1,Growth Potential
15691.0,30,3,434.5,10,144.83333333333334,338,369,2,Price-Sensitive Regulars
15693.0,295,1,37.5,1,37.5,0,295,1,Growth Potential
15694.0,1,12,4331.41,43,360.9508333333333,366,368,0,High-Value Loyalists
15695.0,233,2,721.06,35,360.53,83,317,4,At-Risk / Dormant
15696.0,59,5,1170.1100000000001,36,234.02200000000002,260,320,2,Price-Sensitive Regulars
15697.0,325,1,246.75,14,246.75,0,325,1,Growth Potential
15698.0,260,1,46.2,2,46.2,0,260,1,Growth Potential
15702.0,112,2,140.39000000000001,30,70.19500000000001,205,318,1,Growth Potential
